35648,Lexington
35649,Mooresville
35650,Moulton
35651,Mount Hope
35652,Rogersville
35653,Russellville
35654,Russellville
35660,Sheffield
35661,Muscle Shoals
35662,Muscle Shoals
35670,Somerville
35671,Tanner
35672,Town Creek
35673,Trinity
35674,Tuscumbia
35677,Waterloo
35699,Decatur
35739,Ardmore
35740,Bridgeport
35741,Brownsboro
35742,Capshaw
35744,Dutton
35745,Estillfork
35746,Fackler
35747,Grant
35748,Gurley
35749,Harvest
35750,Hazel Green
35751,Hollytree
35752,Hollywood
35754,Laceys Spring
35755,Langston
35756,Madison
35757,Madison
35758,Madison
35759,Meridianville
35760,New Hope
35761,New Market
35762,Normal
35763,Owens Cross Roads
35764,Paint Rock
35765,Pisgah
35766,Princeton
35767,Ryland
35768,Scottsboro
35769,Scottsboro
35771,Section
35772,Stevenson
35773,Toney
35774,Trenton
35775,Valhermoso Springs
35776,Woodville
35801,Huntsville
35802,Huntsville
35803,Huntsville
35804,Huntsville
35805,Huntsville
35806,Huntsville
35807,Huntsville
35808,Huntsville
35809,Huntsville
35810,Huntsville
35811,Huntsville
35812,Huntsville
35813,Huntsville
35814,Huntsville
35815,Huntsville
35816,Huntsville
35824,Huntsville
35893,Huntsville
35894,Huntsville
35895,Huntsville
35896,Huntsville
35897,Huntsville
35898,Huntsville
35899,Huntsville
35901,Gadsden
35902,Gadsden
35903,Gadsden
35904,Gadsden
35905,Gadsden
35906,Rainbow City
35907,Gadsden
35950,Albertville
35951,Albertville
35952,Altoona
35953,Ashville
35954,Attalla
35956,Boaz
35957,Boaz
35958,Bryant
35959,Cedar Bluff
35960,Centre
35961,Collinsville
35962,Crossville
35963,Dawson
35964,Douglas
35966,Flat Rock
35967,Fort Payne
35968,Fort Payne
35971,Fyffe
35972,Gallant
35973,Gaylesville
35974,Geraldine
35975,Groveoak
35976,Guntersville
35978,Henagar
35979,Higdon
35980,Horton
35981,Ider
35983,Leesburg
35984,Mentone
35986,Rainsville
35987,Steele
35988,Sylvania
35989,Valley Head
35990,Walnut Grove
36003,Autaugaville
36005,Banks
36006,Billingsley
36008,Booth
36009,Brantley
36010,Brundidge
36013,Cecil
36015,Chapman
36016,Clayton
36017,Clio
36020,Coosada
36022,Deatsville
36023,East Tallassee
36024,Eclectic
36025,Elmore
36026,Equality
36027,Eufaula
36028,Dozier
36029,Fitzpatrick
36030,Forest Home
36031,Fort Davis
36032,Fort Deposit
36033,Georgiana
36034,Glenwood
36035,Goshen
36036,Grady
36037,Greenville
36038,Gantt
36039,Hardaway
36040,Hayneville
36041,Highland Home
36042,Honoraville
36043,Hope Hull
36045,Kent
36046,Lapine
36047,Letohatchee
36048,Louisville
36049,Luverne
36051,Marbury
36052,Mathews
36053,Midway
36054,Millbrook
36057,Mount Meigs
36061,Perote
36062,Petrey
36064,Pike Road
36065,Pine Level
36066,Prattville
36067,Prattville
36068,Prattville
36069,Ramer
36071,Rutledge
36072,Eufaula
36075,Shorter
36078,Tallassee
36079,Troy
36080,Titus
36081,Troy
36082,Troy
36083,Tuskegee
36087,Tuskegee Institute
36088,Tuskegee Institute
36089,Union Springs
36091,Verbena
36092,Wetumpka
36093,Wetumpka
36101,Montgomery
36102,Montgomery
36103,Montgomery
36104,Montgomery
36105,Montgomery
36106,Montgomery
36107,Montgomery
36108,Montgomery
36109,Montgomery
36110,Montgomery
36111,Montgomery
36112,Montgomery
36113,Montgomery
36114,Montgomery
36115,Montgomery
36116,Montgomery
36117,Montgomery
36118,Montgomery
36119,Montgomery
36120,Montgomery
36121,Montgomery
36123,Montgomery
36124,Montgomery
36125,Montgomery
36130,Montgomery
36131,Montgomery
36132,Montgomery
36133,Montgomery
36134,Montgomery
36135,Montgomery
36140,Montgomery
36141,Montgomery
36142,Montgomery
36177,Montgomery
36191,Montgomery
36201,Anniston
36202,Anniston
36203,Oxford
36204,Anniston
36205,Anniston
36206,Anniston
36207,Anniston
36210,Anniston
36250,Alexandria
36251,Ashland
36253,Bynum
36254,Choccolocco
36255,Cragford
36256,Daviston
36257,De Armanville
36258,Delta
36260,Eastaboga
36261,Edwardsville
36262,Fruithurst
36263,Graham
36264,Heflin
36265,Jacksonville
36266,Lineville
36267,Millerville
36268,Munford
36269,Muscadine
36271,Ohatchee
36272,Piedmont
36273,Ranburne
36274,Roanoke
36275,Spring Garden
36276,Wadley
36277,Weaver
36278,Wedowee
36279,Wellington
36280,Woodland
36301,Dothan
36302,Dothan
36303,Dothan
36304,Dothan
36305,Dothan
36310,Abbeville
36311,Ariton
36312,Ashford
36313,Bellwood
36314,Black
36316,Chancellor
36317,Clopton
36318,Coffee Springs
36319,Columbia
36320,Cottonwood
36321,Cowarts
36322,Daleville
36323,Elba
36330,Enterprise
36331,Enterprise
36340,Geneva
36343,Gordon
36344,Hartford
36345,Headland
36346,Jack
36349,Malvern
36350,Midland City
36351,New Brockton
36352,Newton
36353,Newville
36360,Ozark
36361,Ozark
36362,Fort Rucker
36370,Pansey
36371,Pinckard
36373,Shorterville
36374,Skipperville
36375,Slocomb
36376,Webb
36401,Evergreen
36420,Andalusia
36421,Andalusia
36425,Beatrice
36426,Brewton
36427,Brewton
36429,Brooklyn
36432,Castleberry
36435,Coy
36436,Dickinson
36439,Excel
36441,Flomaton
36442,Florala
36444,Franklin
36445,Frisco City
36446,Fulton
36449,Goodway
36451,Grove Hill
36453,Kinston
36454,Lenox
36455,Lockhart
36456,Mc Kenzie
36457,Megargel
36458,Mexia
36460,Monroeville
36461,Monroeville
36462,Monroeville
36467,Opp
36470,Perdue Hill
36471,Peterman
36473,Range
36474,Red Level
36475,Repton
36476,River Falls
36477,Samson
36480,Uriah
36481,Vredenburgh
36482,Whatley
36483,Wing
36501,Jackson
36502,Atmore
36503,Atmore
36504,Atmore
36505,Axis
36507,Bay Minette
36509,Bayou La Batre
36511,Bon Secour
36512,Bucks
36513,Calvert
36515,Carlton
36518,Chatom
36521,Chunchula
36522,Citronelle
36523,Coden
36524,Coffeeville
36525,Creola
36526,Daphne
36527,Spanish Fort
36528,Dauphin Island
36529,Deer Park
36530,Elberta
36532,Fairhope
36533,Fairhope
36535,Foley
36536,Foley
36538,Frankville
36539,Fruitdale
36540,Gainestown
36541,Grand Bay
36542,Gulf Shores
36543,Huxford
36544,Irvington
36545,Jackson
36547,Gulf Shores
36548,Leroy
36549,Lillian
36550,Little River
36551,Loxley
36553,Mc Intosh
36555,Magnolia Springs
36556,Malcolm
36558,Millry
36559,Montrose
36560,Mount Vernon
36561,Orange Beach
36562,Perdido
36564,Point Clear
36567,Robertsdale
36568,Saint Elmo
36569,Saint Stephens
36571,Saraland
36572,Satsuma
36574,Seminole
36575,Semmes
36576,Silverhill
36577,Spanish Fort
36578,Stapleton
36579,Stockton
36580,Summerdale
36581,Sunflower
36582,Theodore
36583,Tibbie
36584,Vinegar Bend
36585,Wagarville
36587,Wilmer
36590,Theodore
36601,Mobile
36602,Mobile
36603,Mobile
36604,Mobile
36605,Mobile
36606,Mobile
36607,Mobile
36608,Mobile
36609,Mobile
36610,Mobile
36611,Mobile
36612,Mobile
36613,Eight Mile
36615,Mobile
36616,Mobile
36617,Mobile
36618,Mobile
36619,Mobile
36621,Mobile
36622,Mobile
36625,Mobile
36628,Mobile
36630,Mobile
36633,Mobile
36640,Mobile
36641,Mobile
36644,Mobile
36652,Mobile
36660,Mobile
36663,Mobile
36670,Mobile
36671,Mobile
36675,Mobile
36685,Mobile
36688,Mobile
36689,Mobile
36690,Mobile
36691,Mobile
36693,Mobile
36695,Mobile
36701,Selma
36702,Selma
36703,Selma
36720,Alberta
36721,Annemanie
36722,Arlington
36723,Boykin
36726,Camden
36727,Campbell
36728,Catherine
36732,Demopolis
36736,Dixons Mills
36738,Faunsdale
36740,Forkland
36741,Furman
36742,Gallion
36744,Greensboro
36745,Jefferson
36748,Linden
36749,Jones
36750,Maplesville
36751,Lower Peach Tree
36752,Lowndesboro
36753,Mc Williams
36754,Magnolia
36756,Marion
36758,Plantersville
36759,Marion Junction
36761,Minter
36762,Morvin
36763,Myrtlewood
36764,Nanafalia
36765,Newbern
36766,Oak Hill
36767,Orrville
36768,Pine Apple
36769,Pine Hill
36773,Safford
36775,Sardis
39832,Cedar Springs
39834,Climax
39836,Coleman
39837,Colquitt
39840,Cuthbert
39841,Damascus
39842,Dawson
39845,Donalsonville
39846,Edison
39851,Fort Gaines
39852,Fowlstown
39854,Georgetown
39859,Iron City
39861,Jakin
39862,Leary
39866,Morgan
39867,Morris
39870,Newton
39877,Parrott
39885,Sasser
39886,Shellman
39897,Whigham
39901,Atlanta
